,0,1,2,3,4,5,6,7,8,9
0,0.9999999999999997,0.5147786735869496,0.7465299050655441,0.19209431300454094,0.20474907275982954,0.23198949996983834,0.2490723284829027,0.7735954257447193,0.32796924950703304,0.6998889709266929
1,0.5147786735869496,1.0000000000000002,0.8412697458772797,0.10719881601754241,0.1747063317390565,0.2995325857390131,0.12078029179944769,0.5683917036301999,0.817906550946609,0.8135104207322321
2,0.7465299050655441,0.8412697458772797,1.0000000000000004,0.12893473102145508,0.21238637887462428,0.22421948769863956,0.14004079644891046,0.7493990194104513,0.5540401695066979,0.8924530034453707
3,0.19209431300454094,0.10719881601754241,0.12893473102145508,1.0000000000000002,0.6665064827789122,0.4995172567292226,0.8448088237189043,0.21331214381823274,0.15869071491639036,0.1566123042243036
4,0.20474907275982954,0.1747063317390565,0.21238637887462428,0.6665064827789122,1.0000000000000002,0.4683010823077517,0.5120051450899176,0.31707285040773076,0.22141487173917204,0.24316757021290794
5,0.23198949996983834,0.2995325857390131,0.22421948769863956,0.4995172567292226,0.4683010823077517,0.9999999999999998,0.5721550142650754,0.2783813455502356,0.36352718865279365,0.2069386188011388
6,0.2490723284829027,0.12078029179944769,0.14004079644891046,0.8448088237189043,0.5120051450899176,0.5721550142650754,0.9999999999999996,0.2803527783897666,0.22816952579238814,0.17424628466393718
7,0.7735954257447193,0.5683917036301999,0.7493990194104513,0.21331214381823274,0.31707285040773076,0.2783813455502356,0.2803527783897666,1.0,0.3888820611918478,0.7262351859732791
8,0.32796924950703304,0.817906550946609,0.5540401695066979,0.15869071491639036,0.22141487173917204,0.36352718865279365,0.22816952579238814,0.3888820611918478,1.0000000000000002,0.523224855964681
9,0.6998889709266929,0.8135104207322321,0.8924530034453707,0.1566123042243036,0.24316757021290794,0.2069386188011388,0.17424628466393718,0.7262351859732791,0.523224855964681,1.0000000000000002
