,0,1,2,3,4,5,6,7,8,9
0,1.0000000000000002,0.6136513278212775,0.7916778356740983,0.24134249705048946,0.23988365237670545,0.16674295563157138,0.17011638773650054,0.7695685263550338,0.775115806469332,0.8372707499540332
1,0.6136513278212775,1.0,0.5928772129728439,0.3898852018393467,0.45499375553661386,0.2463466902046443,0.24036611651239634,0.45419436714949835,0.5724209811863739,0.6155953230962005
2,0.7916778356740983,0.5928772129728439,0.9999999999999997,0.27353547664814276,0.29215290429082585,0.16844685485105682,0.22955290639479833,0.9266524059746433,0.7532397435146287,0.9565700103483913
3,0.24134249705048946,0.3898852018393467,0.27353547664814276,0.9999999999999994,0.32239633537831847,0.573055496422728,0.5825721744842401,0.269906520329661,0.13008649750224813,0.293706929915613
4,0.23988365237670545,0.45499375553661386,0.29215290429082585,0.32239633537831847,1.0000000000000004,0.34193863072351155,0.30392502391298165,0.2789835235028868,0.2826157130912516,0.28113583017645316
5,0.16674295563157138,0.2463466902046443,0.16844685485105682,0.573055496422728,0.34193863072351155,1.0000000000000007,0.5585148554312087,0.22173690184706413,0.18130108967370476,0.15620946428839177
6,0.17011638773650054,0.24036611651239634,0.22955290639479833,0.5825721744842401,0.30392502391298165,0.5585148554312087,0.9999999999999996,0.27944127663256646,0.21215863597362317,0.2236487839001021
7,0.7695685263550338,0.45419436714949835,0.9266524059746433,0.269906520329661,0.2789835235028868,0.22173690184706413,0.27944127663256646,0.9999999999999997,0.6376830450174883,0.9412792778922415
8,0.775115806469332,0.5724209811863739,0.7532397435146287,0.13008649750224813,0.2826157130912516,0.18130108967370476,0.21215863597362317,0.6376830450174883,1.0,0.7753450119864369
9,0.8372707499540332,0.6155953230962005,0.9565700103483913,0.293706929915613,0.28113583017645316,0.15620946428839177,0.2236487839001021,0.9412792778922415,0.7753450119864369,1.0
