,0,1,2,3,4,5,6,7,8,9
0,1.0000000000000002,0.5105802575046788,0.6671934363744789,0.40920524037409434,0.39000270180420654,0.3053963610241597,0.5081162342821105,0.6176469659431701,0.44433020209961394,0.6062927048076889
1,0.5105802575046788,0.9999999999999998,0.8461460890368439,0.3769706167467144,0.26449560937314476,0.4502638011484914,0.5315967792535466,0.8262740584328236,0.818103548831066,0.8062824029848688
2,0.6671934363744789,0.8461460890368439,1.0,0.49481034957357956,0.4535186490534214,0.6029652859607061,0.7248134008367,0.9443521726643815,0.915078908775529,0.9680836342983246
3,0.40920524037409434,0.3769706167467144,0.49481034957357956,1.0,0.5476445629480168,0.5256547128120177,0.5557283824207875,0.46652993839121,0.4860012482325695,0.47456856623657123
4,0.39000270180420654,0.26449560937314476,0.4535186490534214,0.5476445629480168,1.0000000000000002,0.6138099476294531,0.5912148986607472,0.46658094731678634,0.3907819235214745,0.4577047681361964
5,0.3053963610241597,0.4502638011484914,0.6029652859607061,0.5256547128120177,0.6138099476294531,0.9999999999999998,0.7152189043556031,0.5915689794340586,0.5911985050931883,0.6162881797644975
6,0.5081162342821105,0.5315967792535466,0.7248134008367,0.5557283824207875,0.5912148986607472,0.7152189043556031,1.0,0.7230875397344395,0.6239972378162388,0.7098034803261374
7,0.6176469659431701,0.8262740584328236,0.9443521726643815,0.46652993839121,0.46658094731678634,0.5915689794340586,0.7230875397344395,1.0,0.8104698596070886,0.9245343053769475
8,0.44433020209961394,0.818103548831066,0.915078908775529,0.4860012482325695,0.3907819235214745,0.5911985050931883,0.6239972378162388,0.8104698596070886,0.9999999999999998,0.9156299677786702
9,0.6062927048076889,0.8062824029848688,0.9680836342983246,0.47456856623657123,0.4577047681361964,0.6162881797644975,0.7098034803261374,0.9245343053769475,0.9156299677786702,1.0
