,0,1,2,3,4,5,6,7,8,9
0,1.0000000000000004,0.6920172056402308,0.9759085262363175,0.49901053013197416,0.5846139387988826,0.32370319189577357,0.41125745850588874,0.6989296095880116,0.7817686125745117,0.8929832404639361
1,0.6920172056402308,1.0,0.6516556150254268,0.5053303046658992,0.5774639096334366,0.3228494238115904,0.48126147174519895,0.674314559179977,0.7342653798550302,0.7960297521679913
2,0.9759085262363175,0.6516556150254268,1.0,0.5564950581693877,0.5873584220117122,0.3522147459588372,0.3358082705854322,0.7402856077696052,0.6798600195664368,0.904788249300288
3,0.49901053013197416,0.5053303046658992,0.5564950581693877,0.9999999999999997,0.5258317662967233,0.410109675781232,0.6799729845592223,0.6247357381969385,0.25426824842331913,0.5927313469812449
4,0.5846139387988826,0.5774639096334366,0.5873584220117122,0.5258317662967233,0.9999999999999997,0.6229139293035622,0.4940496501725202,0.7310258498323031,0.3855637424760682,0.6247021646165997
5,0.32370319189577357,0.3228494238115904,0.3522147459588372,0.410109675781232,0.6229139293035622,1.0000000000000004,0.6230825142893253,0.42812012910269487,0.3466094722927912,0.38937065862784714
6,0.41125745850588874,0.48126147174519895,0.3358082705854322,0.6799729845592223,0.4940496501725202,0.6230825142893253,1.0,0.4777880397448534,0.2809165188287021,0.49486875309551426
7,0.6989296095880116,0.674314559179977,0.7402856077696052,0.6247357381969385,0.7310258498323031,0.42812012910269487,0.4777880397448534,0.9999999999999999,0.3100405379358007,0.7633133571232368
8,0.7817686125745117,0.7342653798550302,0.6798600195664368,0.25426824842331913,0.3855637424760682,0.3466094722927912,0.2809165188287021,0.3100405379358007,0.9999999999999998,0.45657766743739103
9,0.8929832404639361,0.7960297521679913,0.904788249300288,0.5927313469812449,0.6247021646165997,0.38937065862784714,0.49486875309551426,0.7633133571232368,0.45657766743739103,1.0
