,0,1,2,3,4,5,6,7,8,9
0,1.0000000000000002,0.7522162892105932,0.8325358226742101,0.3402624348653699,0.42814917401659663,0.38735042195551317,0.4377740044505541,0.918530553612483,0.34919509997024145,0.804154898079104
1,0.7522162892105932,1.0,0.8206566912847869,0.25410457236463735,0.4102061890680653,0.3054494122116359,0.36204061870608034,0.7797901557851774,0.350088607384851,0.9037875611834061
2,0.8325358226742101,0.8206566912847869,0.9999999999999997,0.3253050698708697,0.46925970232782194,0.3758798817218799,0.4126625041608805,0.8625640222139664,0.4898800098131102,0.8923772950092984
3,0.3402624348653699,0.25410457236463735,0.3253050698708697,1.0,0.8034493024946234,0.7426385325430247,0.7556340712202436,0.40845543113064364,0.17925735720846014,0.2877736521128434
4,0.42814917401659663,0.4102061890680653,0.46925970232782194,0.8034493024946234,1.0,0.6468623204410595,0.6675869817737137,0.5135274810899133,0.24132985835637485,0.40541116809856415
5,0.38735042195551317,0.3054494122116359,0.3758798817218799,0.7426385325430247,0.6468623204410595,1.0000000000000002,0.9031787406942644,0.4733771328861521,0.13341816674594692,0.3413035425978365
6,0.4377740044505541,0.36204061870608034,0.4126625041608805,0.7556340712202436,0.6675869817737137,0.9031787406942644,0.9999999999999998,0.5304748345982009,0.2102407833036395,0.3703787905303891
7,0.918530553612483,0.7797901557851774,0.8625640222139664,0.40845543113064364,0.5135274810899133,0.4733771328861521,0.5304748345982009,0.9999999999999998,0.3623172490844792,0.7963052012177682
8,0.34919509997024145,0.350088607384851,0.4898800098131102,0.17925735720846014,0.24132985835637485,0.13341816674594692,0.2102407833036395,0.3623172490844792,1.0,0.42689520751032634
9,0.804154898079104,0.9037875611834061,0.8923772950092984,0.2877736521128434,0.40541116809856415,0.3413035425978365,0.3703787905303891,0.7963052012177682,0.42689520751032634,1.0
