,0,1,2,3,4,5,6,7,8,9
0,1.0000000000000002,0.19514541362527024,0.3408804940793994,0.5653061270354524,0.5500963175107971,0.5866231122601293,0.5669143138850365,0.20719845154077957,0.6258164723547212,0.3880758762463212
1,0.19514541362527024,0.9999999999999997,0.9454770263742741,0.39371357211739016,0.17427949532883708,0.20187496834161586,0.2105947960165832,0.9272595768164081,0.6890414156609578,0.9159717355264868
2,0.3408804940793994,0.9454770263742741,1.0000000000000002,0.33359792807083877,0.16240913310039035,0.12475885488491384,0.229943024712005,0.9287927216095564,0.6243267638075202,0.9864325655130988
3,0.5653061270354524,0.39371357211739016,0.33359792807083877,0.9999999999999997,0.7131313777315325,0.7236415932370964,0.7329475038779458,0.2634042182633559,0.28364293675428504,0.296604139296741
4,0.5500963175107971,0.17427949532883708,0.16240913310039035,0.7131313777315325,1.0000000000000002,0.7909280124671318,0.7371407934486868,0.1641201391914403,0.22465282999019004,0.15724835841008622
5,0.5866231122601293,0.20187496834161586,0.12475885488491384,0.7236415932370964,0.7909280124671318,0.9999999999999997,0.6766860901244276,0.1368820615360093,0.3026382972860364,0.11601595470350767
6,0.5669143138850365,0.2105947960165832,0.229943024712005,0.7329475038779458,0.7371407934486868,0.6766860901244276,0.9999999999999994,0.24207119913858424,0.2395722788164197,0.24072670657919928
7,0.20719845154077957,0.9272595768164081,0.9287927216095564,0.2634042182633559,0.1641201391914403,0.1368820615360093,0.24207119913858424,1.0000000000000002,0.6934863510457943,0.9142898389160143
8,0.6258164723547212,0.6890414156609578,0.6243267638075202,0.28364293675428504,0.22465282999019004,0.3026382972860364,0.2395722788164197,0.6934863510457943,1.0,0.656684031413223
9,0.3880758762463212,0.9159717355264868,0.9864325655130988,0.296604139296741,0.15724835841008622,0.11601595470350767,0.24072670657919928,0.9142898389160143,0.656684031413223,0.9999999999999997
