,K1,K2,K3,e,r,z
K1,2.7824943460467053,0.9447087288818512,0.7156139191869109,0.8587934822241603,0.4097510275022938,0.5149219864516206
K2,1.8310370626208892,2.3922322702763705,0.4778525771469062,0.7342789154549719,0.49128741788503294,0.22958926679254194
K3,2.3347457635743223,2.1922077563647964,2.7569300617191654,0.9736824139457526,0.38522936453238094,0.4851165371044558
e,0.7694852337051161,0.7812196297325753,0.944367747828602,2.393428048684185,0.550981361300172,0.3587779213086411
r,0.4636017151934157,0.399094285508813,0.5834550004382358,0.29335770224764646,0.9999999999999996,0.0
z,0.39504453302796283,0.46159785172476825,0.39903821048151794,0.44713475427053556,0.24953080677747316,1.0
