,K1,K2,K3,e,r,z
K1,2.8541168107031343,0.43039505241101916,0.8463454931020983,0.9655319982580297,0.6717004661944334,0.7074212188412332
K2,1.3113128870549675,2.770971924270405,0.42388972181224427,0.40092254268898275,0.30514097707784077,0.3643351777399922
K3,2.8043326843728407,1.3678096244198976,2.9913804519984404,0.8198610204315939,0.5314134192075031,0.6503586849359889
e,0.8384036698628861,0.5423333317870179,0.8343095172991601,2.9279229077606015,0.5178098692138082,0.3517116741436698
r,0.5403942741534299,0.37327744259258083,0.5366997484983983,0.5528572274309347,1.0,0.0
z,0.6543445944571383,0.41467225417039877,0.6564428340292816,0.35043486532652635,0.6333739747491919,1.0
