1846.67	-22.1167	
1846.75	103.322	
1846.83	-23.3278	
1846.92	-172.778	
1847	-18	
1847.08	-49.8167	
1847.17	-106.644	
1847.25	39.7	
1847.33	71.6444	
1847.42	32.6778	
1847.5	15.5722	
1847.58	11.6	
1847.67	-23.1167	
1847.75	79.3222	
1847.83	137.672	
1847.92	121.222	
1848	-38	
1848.08	45.1833	
1848.17	70.3556	
1848.25	-49.3	
1848.33	67.6444	
1848.42	-48.3222	
1848.5	7.57222	
1848.58	49.6	
1848.67	-17.1167	
1848.75	-46.6778	
1848.83	-59.3278	
1848.92	115.222	
1849	111	
1849.08	82.1833	
1849.17	-23.6444	
1849.25	-33.3	
1849.33	-2.35556	
1849.42	-64.3222	
1849.5	24.5722	
1849.58	-19.4	
1849.67	-85.1167	
1849.75	56.3222	
1849.83	39.6722	
1849.92	-128.778	
1850	-88	
1850.08	183.183	
1850.17	-141.644	
1850.25	13.7	
1850.33	-19.3556	
1850.42	35.6778	
1850.5	-11.4278	
1850.58	-20.4	
1850.67	-57.1167	
1850.75	-31.6778	
1850.83	86.6722	
1850.92	108.222	
1851	201	
1851.08	36.1833	
1851.17	47.3556	
1851.25	-67.3	
1851.33	-6.35556	
1851.42	-30.3222	
1851.5	-71.4278	
1851.58	19.6	
1851.67	-7.11667	
1851.75	92.3222	
1851.83	-131.328	
1851.92	30.2222	
1852	108	
1852.08	-29.8167	
1852.17	-155.644	
1852.25	-71.3	
1852.33	30.6444	
1852.42	8.67778	
1852.5	-7.42778	
1852.58	39.6	
1852.67	-75.1167	
1852.75	-20.6778	
1852.83	-34.3278	
1852.92	23.2222	
1853	91	
1853.08	-275.817	
1853.17	-42.6444	
1853.25	7.7	
1853.33	-63.3556	
1853.42	36.6778	
1853.5	44.5722	
1853.58	-65.4	
1853.67	29.8833	
1853.75	53.3222	
1853.83	87.6722	
1853.92	-237.778	
1854	82	
1854.08	40.1833	
1854.17	110.356	
1854.25	8.7	
1854.33	31.6444	
1854.42	2.67778	
1854.5	-50.4278	
1854.58	10.6	
1854.67	59.8833	
1854.75	119.322	
1854.83	-65.3278	
1854.92	94.2222	
1855	-206	
1855.08	-274.817	
1855.17	7.35556	
1855.25	35.7	
1855.33	-66.3556	
1855.42	15.6778	
1855.5	-23.4278	
1855.58	22.6	
1855.67	18.8833	
1855.75	32.3222	
1855.83	-80.3278	
1855.92	-95.7778	
1856	-96	
1856.08	-69.8167	
1856.17	-146.644	
1856.25	43.7	
1856.33	-40.3556	
1856.42	56.6778	
1856.5	-9.42778	
1856.58	-42.4	
1856.67	-28.1167	
1856.75	86.3222	
1856.83	-126.328	
1856.92	-52.7778	
1857	-76	
1857.08	137.183	
1857.17	59.3556	
1857.25	-5.3	
1857.33	7.64444	
1857.42	-37.3222	
1857.5	88.5722	
1857.58	13.6	
1857.67	-6.11667	
1857.75	78.3222	
1857.83	-65.3278	
1857.92	143.222	
1858	96	
1858.08	-50.8167	
1858.17	-86.6444	
1858.25	18.7	
1858.33	15.6444	
1858.42	24.6778	
1858.5	-23.4278	
1858.58	13.6	
1858.67	90.8833	
1858.75	-0.677778	
1858.83	-164.328	
1858.92	157.222	
1859	102	
1859.08	97.1833	
1859.17	48.3556	
1859.25	-77.3	
1859.33	46.6444	
1859.42	2.67778	
1859.5	24.5722	
1859.58	59.6	
1859.67	0.883333	
1859.75	-61.6778	
1859.83	-4.32778	
1859.92	-94.7778	
1860	66	
1860.08	-24.8167	
1860.17	50.3556	
1860.25	-9.3	
1860.33	-54.3556	
1860.42	-49.3222	
1860.5	-22.4278	
1860.58	6.6	
1860.67	-13.1167	
1860.75	167.322	
1860.83	-170.328	
1860.92	-139.778	
1861	-69	
1861.08	18.1833	
1861.17	127.356	
1861.25	-77.3	
1861.33	-28.3556	
1861.42	-7.32222	
1861.5	59.5722	
1861.58	38.6	
1861.67	-20.1167	
1861.75	80.3222	
1861.83	-70.3278	
1861.92	-71.7778	
1862	56	
1862.08	-129.817	
1862.17	-129.644	
1862.25	15.7	
1862.33	80.6444	
1862.42	60.6778	
1862.5	-30.4278	
1862.58	-12.4	
1862.67	0.883333	
1862.75	203.322	
1862.83	6.67222	
1862.92	125.222	
1863	55	
1863.08	144.183	
1863.17	105.356	
1863.25	111.7	
1863.33	-22.3556	
1863.42	19.6778	
1863.5	-15.4278	
1863.58	-30.4	
1863.67	93.8833	
1863.75	83.3222	
1863.83	73.6722	
1863.92	81.2222	
1864	107	
1864.08	-42.8167	
1864.17	-76.6444	
1864.25	12.7	
1864.33	-41.3556	
1864.42	54.6778	
1864.5	36.5722	
1864.58	-43.4	
1864.67	23.8833	
