1891.58	0.3405834
1891.67	-8.0291674E-02
1891.75	8.1125006E-02
1891.83	0.1595833
1891.92	-1.4874998E-02
1892	1.6916668E-02
1892.08	-4.2416666E-02
1892.17	-0.1315833
1892.25	-0.3770834
1892.33	-0.4273750
1892.42	-0.6754584
1892.5	-0.8216251
1892.58	-0.9602084
1892.67	-1.269583
1892.75	-1.720042
1892.83	-1.535750
1892.92	-1.372083
1893	-1.338000
1893.08	-1.466250
1893.17	-1.123500
1893.25	-1.090375
1893.33	-1.163208
1893.42	-1.078000
1893.5	-0.8739167
1893.58	-0.8139584
1893.67	-0.7962084
1893.75	-0.8024583
1893.83	-0.7873750
1893.92	-0.6128334
1894	-0.7223334
1894.08	-0.7022917
1894.17	-0.7405417
1894.25	-0.5448750
1894.33	-0.5567917
1894.42	-0.2485417
1894.5	-0.1227083
1894.58	-0.3525833
1894.67	-0.1917500
1894.75	-0.3084584
1894.83	-0.2570000
1894.92	-0.4374584
1895	-0.2952500
1895.08	-0.3299583
1895.17	-3.6875002E-02
1895.25	0.1225417
1895.33	0.2082084
1895.42	7.1833342E-02
1895.5	3.4249999E-02
1895.58	0.1906667
1895.67	0.5338334
1895.75	0.4949583
1895.83	0.8026667
1895.92	0.6525834
1896	0.4958333
1896.08	0.4000417
1896.17	0.4307083
1896.25	0.3883334
1896.33	0.3617917
1896.42	0.4791667
1896.5	0.8193334
1896.58	1.329792
1896.67	1.171667
1896.75	1.297125
1896.83	1.748625
1896.92	2.118833
1897	1.829625
1897.08	1.487750
1897.17	0.8815417
1897.25	0.4305000
1897.33	0.2119583
1897.42	9.6708342E-02
1897.5	5.3416669E-02
1897.58	-0.1760000
1897.67	-3.3958334E-02
1897.75	-0.2251667
1897.83	-0.4400000
1897.92	-0.3957084
1898	-0.2940833
1898.08	-0.4296667
1898.17	-0.4913750
1898.25	-0.1282083
1898.33	-0.1783750
1898.42	-0.2380833
1898.5	-0.3857500
1898.58	-0.5320417
1898.67	-0.4879167
1898.75	-0.5490834
1898.83	-0.6995834
1898.92	-0.7157084
1899	-0.5652917
1899.08	-0.3799584
1899.17	-0.1103333
1899.25	0.2863334
1899.33	0.5398334
1899.42	0.6046250
1899.5	0.7571667
1899.58	1.064542
1899.67	1.128333
1899.75	1.298375
1899.83	1.327333
1899.92	1.540083
1900	1.431417
1900.08	1.351583
1900.17	1.038333
1900.25	1.026667
1900.33	0.9553334
1900.42	0.8507084
1900.5	0.7727084
1900.58	0.6228750
1900.67	0.4963334
1900.75	0.5059167
1900.83	0.2985000
1900.92	0.5063334
1901	0.3273750
1901.08	0.1361250
1901.17	-0.1123750
1901.25	1.2583335E-02
1901.33	-9.8666668E-02
1901.42	-0.2424167
1901.5	-0.3941250
1901.58	-0.3142500
1901.67	-0.2810833
1901.75	-9.8124996E-02
1901.83	-9.3250006E-02
1901.92	-1.6250025E-03
1902	0.2580833
1902.08	0.4116667
1902.17	0.4911250
1902.25	0.6415000
1902.33	0.8915833
1902.42	1.180208
1902.5	1.549333
1902.58	1.597583
1902.67	1.634208
1902.75	1.550208
1902.83	1.778667
1902.92	1.554833
1903	1.133708
1903.08	0.8522917
1903.17	0.5903333
1903.25	0.2387500
1903.33	-2.2041667E-02
1903.42	-0.2978750
1903.5	-0.4165000
1903.58	-0.4931667
1903.67	-0.5708750
1903.75	-0.5977917
1903.83	-0.7731667
1903.92	-0.9750417
1904	-0.6440833
1904.08	-0.4280000
1904.17	-0.2572083
1904.25	1.0875000E-02
1904.33	0.2477084
1904.42	0.3547917
1904.5	0.6286667
1904.58	0.7090834
1904.67	0.5278333
1904.75	0.7075000
1904.83	0.7598334
1904.92	0.9316251
1905	1.019167
1905.08	0.8944167
1905.17	1.034833
1905.25	1.164208
1905.33	1.537708
1905.42	1.602917
1905.5	1.505667
1905.58	1.491333
1905.67	1.676708
1905.75	1.574875
1905.83	1.520417
1905.92	1.506417
1906	1.362167
1906.08	0.9341251
1906.17	0.4799584
1906.25	0.6007917
1906.33	0.1574167
1906.42	5.4291662E-02
1906.5	-0.2418750
1906.58	-0.7842917
1906.67	-0.5009583
1906.75	-0.5591250
1906.83	-0.5752917
1906.92	-0.4164167
1907	-0.4061250
1907.08	-0.3838750
1907.17	-0.1826250
1907.25	2.7749997E-02
1907.33	0.1956250
1907.42	0.4246250
1907.5	0.4140000
1907.58	0.1697500
1907.67	9.3208335E-02
1907.75	-1.3416667E-02
1907.83	-0.2274167
1907.92	0.1665833
1908	-7.6125003E-02
1908.08	-0.1080833
1908.17	-0.3264167
1908.25	-0.5873333
1908.33	-0.5269583
1908.42	-0.3969167
1908.5	-0.6345834
1908.58	-0.4517917
1908.67	-0.5971250
1908.75	-0.6689584
1908.83	-0.8442500
1908.92	-1.075167
1909	-0.8266667
1909.08	-0.6670001
1909.17	-0.5110000
1909.25	-0.3935000
1909.33	-0.3318750
1909.42	-0.4347917
1909.5	-0.4260834
1909.58	-0.4435417
1909.67	-0.5923334
1909.75	-0.9321667
1909.83	-1.226875
1909.92	-1.026750
1910	-0.9135417
1910.08	-0.9789167
1910.17	-0.9697500
1910.25	-1.154583
1910.33	-1.004042
1910.42	-0.6498750
1910.5	-0.6107500
1910.58	-0.8955000
1910.67	-0.5580417
1910.75	-0.5992084
1910.83	-0.6202917
1910.92	-0.5151667
1911	-0.4992917
1911.08	-0.8353750
1911.17	-0.7784167
1911.25	-0.6631667
1911.33	-0.2131250
1911.42	0.1304583
1911.5	0.3517084
1911.58	0.5590417
1911.67	0.7210833
1911.75	0.9848750
1911.83	1.256125
1911.92	1.547542
1912	1.391042
1912.08	1.138958
1912.17	0.8085417
1912.25	0.7455834
1912.33	0.4713750
1912.42	0.2027917
1912.5	-0.1590000
1912.58	-0.2946667
1912.67	-0.1462917
1912.75	-1.7583333E-02
1912.83	2.7333332E-02
1912.92	-3.4875002E-02
1913	0.3362500
1913.08	0.3775834
1913.17	-4.7041669E-02
1913.25	-0.2415833
1913.33	-0.1526667
1913.42	0.1026667
1913.5	0.2762917
1913.58	0.3826667
1913.67	0.4737084
1913.75	0.6095001
1913.83	0.8270000
1913.92	1.058167
1914	1.061042
1914.08	0.7104584
1914.17	0.7070417
1914.25	1.003500
1914.33	0.8069584
1914.42	0.4959167
1914.5	0.7023751
1914.58	1.031000
1914.67	1.057417
1914.75	1.202125
1914.83	1.358708
1914.92	1.464042
1915	1.508792
1915.08	1.496000
1915.17	1.468292
1915.25	1.344417
1915.33	1.323167
1915.42	1.216000
1915.5	1.066542
1915.58	0.5688334
1915.67	0.2486667
1915.75	0.1170833
